,x,y,labels
0,0.8430789187208688,0.09828368949942823,0
1,0.7029673437676506,0.21449395446811725,0
2,0.9558437141422752,0.18283522519820683,1
3,0.4702279124004062,0.3901191335170906,1
4,0.6954953087342671,0.5157611372524973,0
5,0.46575608197245466,0.7900557327875276,0
6,0.19575469031192627,0.8828696347098637,0
7,0.4908967543063002,0.7847640526351171,0
8,0.20449920505581687,0.17301215917842316,0
9,0.5041458155053998,0.5524789608252206,1
10,0.6736438962053382,0.14122651900835792,0
11,0.35245229965756075,0.2429762908515214,0
12,0.2618818414150519,0.7431245871816573,0
13,0.2623852309992628,0.4391022966729031,0
14,0.6498428515688377,0.8421377861865045,0
15,0.20241158781998092,0.5505737869309999,0
16,0.8186388994747096,0.6890432376621767,0
17,0.01191253447189855,0.5470945366935749,0
18,0.2692212919535538,0.2987033965434329,0
19,0.646937214156776,0.7258630175480366,0
20,0.04129191646692898,0.03247037147016252,1
21,0.5460848833941077,0.4286803526706898,1
22,0.4755813015809781,0.09395123959942031,0
23,0.7970205768266789,0.2648873969826304,0
24,0.2579646460348728,0.6638176668141067,0
25,0.266283681956325,0.45145870992733805,0
26,0.2987409466218077,0.7808137055517846,0
27,0.9883163796685741,0.6301375211752205,0
28,0.38633197260952534,0.7515022428895519,0
29,0.4633493699296003,0.6927592584399633,0
30,0.2676900921414944,0.4790589555265873,0
31,0.28096414748851783,0.18839711313228547,0
32,0.20863739873676657,0.952417415391312,0
33,0.9021992091878844,0.5969973253611726,0
34,0.6266851363413354,0.1755884871374529,0
35,0.7688188162193513,0.22337829792393027,0
36,0.3530591041229446,0.948627815528471,0
37,0.8127901195817473,0.115986619626393,0
38,0.4243817206989394,0.12107482306832351,0
39,0.9775643899243712,0.17180536717910377,0
40,0.6994607527942145,0.9129254746537918,0
41,0.747425126960202,0.08523850097632513,0
42,0.5262705612068088,0.9870472614045059,0
43,0.23067277135900954,0.4442538446552041,0
44,0.11456605442439527,0.17350740112299057,0
45,0.9469430467057813,0.9125232254444883,0
46,0.1633648581347198,0.6892114449968529,0
47,0.13543037516750545,0.41750377088411805,0
48,0.41509152348556555,0.15867188113609243,0
49,0.14311819310618823,0.49435405921653064,0
50,0.6328641030402508,0.1222703441242583,0
51,0.3709867753233109,0.079855216956918,0
52,0.954251597797064,0.5611327063323991,0
53,0.29034496092766615,0.8118699628151242,0
54,0.8580835032042868,0.7484602413513911,0
55,0.9654423125231522,0.3741349596793674,0
56,0.03744192041250771,0.3175191379934509,0
57,0.016357601991701443,0.7063555532819061,0
58,0.9953884958225255,0.5106651165415316,0
59,0.3640350041412366,0.031378758326732537,0
60,0.18115364562728187,0.8780086038146999,0
61,0.24080640539904097,0.6432313814020142,0
62,0.7290726450498748,0.22644160027231297,0
63,0.6761418513975986,0.49907095899185316,0
64,0.9509741463716881,0.021335061721035387,0
65,0.052899124270562536,0.027983762347319585,1
66,0.4297643934101898,0.637102394920811,0
67,0.8285611756347554,0.8623521971965684,0
68,0.74264899688025,0.5376288606363476,0
69,0.5492274556846583,0.01109900582755552,0
70,0.030707257680580802,0.1433290531784851,0
71,0.8424147548566415,0.13081635243886602,0
72,0.8118160310222047,0.025511108392423654,0
73,0.595959290729828,0.7691594222398955,0
74,0.5705366177761688,0.6302880947684373,0
75,0.8452969488024539,0.993643339247784,1
76,0.1024418853170701,0.9485393962585029,0
77,0.791447416213276,0.9499151696706508,0
78,0.9122122916199757,0.06575118343093111,0
79,0.9657195770000102,0.037869972275298314,0
80,0.5707849948729036,0.9030676766894506,0
81,0.16195160433048772,0.8620995937443177,0
82,0.43613279357270596,0.12643022347399757,0
83,0.09476014300505287,0.6770225026756018,0
84,0.25721616925237734,0.13363192610172547,0
85,0.21144010890663345,0.14629856604633706,0
86,0.4003277047920294,0.42644003172100675,0
87,0.6595837551194138,0.4301287577732904,0
88,0.5610340605451741,0.9862022155331805,0
89,0.6266543502827786,0.5238038265434025,0
90,0.7801556139317024,0.732032011997129,0
91,0.5498482169463453,0.20749737616478248,0
92,0.8937428664176728,0.15329659199212764,0
93,0.2971026547846517,0.6594165730234687,0
94,0.9752148246709564,0.8407499003599318,0
95,0.21047507427777257,0.7499971462223802,0
96,0.2711671194782913,0.8390042623944901,0
97,0.9708944949419963,0.5343887035035163,0
98,0.4547363531575883,0.8516860094798896,0
99,0.4735613228642258,0.6396688899046362,0
100,0.6114471906131657,0.4158178784221679,0
101,0.04163120504708673,0.29406706631738033,0
102,0.048508724608994136,0.8081798452766114,0
103,0.8851579746069748,0.7699231391206542,0
104,0.7617413198223788,0.8378129179218161,0
105,0.8218590032236952,0.33939525837762785,0
106,0.5460130877459879,0.5947558122319964,0
107,0.3074025794024303,0.23244086823902932,0
108,0.04656948670327099,0.17274519462712867,0
109,0.7969335036347234,0.043005647878933684,1
110,0.9379235033421581,0.3504954131498128,0
111,0.26686080263614653,0.4070191193096476,0
112,0.5805679893152893,0.07409702196249879,0
113,0.4417121697442712,0.19756465861130867,0
114,0.11238446116913359,0.01176635664366188,0
115,0.020917371029854692,0.697124872646947,0
116,0.45910157910018856,0.5218377904420097,1
117,0.2547922061332468,0.3404116695762054,0
118,0.4745056047868864,0.594461025719836,0
119,0.15455712887202122,0.973386837670223,0
120,0.16046501862737794,0.9949730982921186,0
121,0.10786977025228561,0.28154027613881727,0
122,0.9126256942952478,0.6101910891715363,0
123,0.2724739650130579,0.47095300807570595,0
124,0.8374314325668725,0.013762690789806409,1
125,0.12193474793780157,0.1363586782483749,0
126,0.27216724149368343,0.1822955506039431,0
127,0.45899010448201705,0.2574748659330328,0
128,0.3603871095589156,0.06944659104990625,0
129,0.48584790109971787,0.055294885209702827,0
130,0.11079933114511697,0.7569681171446412,0
131,0.6314282163804941,0.12391273504595002,0
132,0.18383807972976995,0.1687066408681389,0
133,0.39176051280295776,0.8344087186192787,0
134,0.9174332849616247,0.07137786995937934,0
135,0.3064350110194318,0.2542709588911527,0
136,0.2425543428559277,0.5192138353852465,0
137,0.5420122844891266,0.4286680385270495,0
138,0.5905087126593844,0.19672012948378703,0
139,0.7319254000696648,0.43407493136781305,0
140,0.03722614011174474,0.9365092854317482,0
141,0.7708299501708732,0.3218395918638932,0
142,0.2223351089810317,0.3638372650480667,0
143,0.9656225271789926,0.7010824901002984,0
144,0.8674832342893124,0.7647950018686713,0
145,0.6099137527126074,0.5670255906753631,0
146,0.6247002151265167,0.5455281558795756,0
147,0.434987340719425,0.9413576179423127,0
148,0.1208620559717245,0.011509500133553674,1
149,0.5393755302018838,0.8916463104952523,0
150,0.7383548262451863,0.37601041002749525,0
151,0.8387362140139516,0.6388356685911747,0
