,x,y,labels
0,0.48932700832091536,0.4923137162032156,0
1,0.7565728116071981,0.07381366322985294,0
2,0.12104949990194103,0.8469320985410131,0
3,0.01684025183451754,0.914803367881237,0
4,0.3992449646064298,0.7159351046782392,0
5,0.5000070646912845,0.657946539115108,0
6,0.2796067269503325,0.3973864887749897,0
7,0.298161660315337,0.4578545053607568,0
8,0.02515921802371035,0.897822143486082,0
9,0.8049540866271607,0.9006637734285343,0
10,0.33948301282869753,0.7526995602375816,0
11,0.033011843549449416,0.36001903349669473,0
12,0.4243796007454059,0.8844514888709931,0
13,0.41117521105857446,0.8091962568473543,0
14,0.13721689764044032,0.8819177281555197,0
15,0.5124599756185222,0.8763035486730391,0
16,0.8561511346330511,0.09366167904709466,0
17,0.9450456332152978,0.19558384748841717,0
18,0.4893535225899882,0.46707879861711465,0
19,0.9511592910061853,0.9694093929745625,1
20,0.06060707640780627,0.8102791635186908,0
21,0.30063866547841156,0.7270120062529272,0
22,0.45027455747181655,0.12272953034294942,0
23,0.41657003394347203,0.9224147562370227,0
24,0.3890288924328861,0.7721181779076917,0
25,0.46221806821624545,0.3663985713211807,0
26,0.7651637150663346,0.9600365722988752,0
27,0.6323936108099129,0.6744160996756949,0
28,0.44206774492194423,0.6708892356438585,0
29,0.008554845479322282,0.18330201514374156,0
30,0.1840711116629663,0.9142143954924948,0
31,0.7014917217609588,0.12830587468349297,0
32,0.14617606175585196,0.8797177986548088,0
33,0.02799159957538322,0.3690029779740406,0
34,0.6827458795935929,0.018615672252160875,0
35,0.4623754276217792,0.013893474285383123,0
36,0.7564537298305064,0.3746237686817163,0
37,0.36361766971894405,0.13604629438141458,0
38,0.827928126537253,0.1905476938934142,0
39,0.5338659807879469,0.8041229095887799,0
40,0.5054225114584018,0.3779712355226825,1
41,0.05104169928710145,0.9469892423947149,1
42,0.3076273446462243,0.7926827712321144,0
43,0.9543553930459927,0.9454454302341405,0
44,0.3767162325494735,0.3572603838061936,0
45,0.6549521375743155,0.04670749767499349,0
46,0.20710268109555996,0.7373059085485406,0
47,0.42425775557598844,0.8250823308428774,0
48,0.9596277328211161,0.7935533086083453,0
49,0.25120703447615145,0.31174598273514886,0
50,0.3852108990271099,0.23820168333590663,0
51,0.22882245222327968,0.8951812050946437,0
52,3.253878929743159e-06,0.6246457057864943,0
53,0.7458742587710623,0.10467956684762225,0
54,0.49556769832079706,0.44339581661246263,0
55,0.8393848480343757,0.3312737999688865,0
56,0.8025026942579585,0.9037935896592164,1
57,0.7877912741257042,0.0903391170419674,0
58,0.7555542468673051,0.06963582043926553,0
59,0.2376456166399341,0.0007865143224904392,0
60,0.9036683912113086,0.26973416459147037,0
61,0.8226556479531661,0.6838705547424448,0
62,0.23209717598299884,0.7565652623030521,0
63,0.1479797939260764,0.7699891828556478,0
64,0.9276524374236556,0.8337101422258827,1
65,0.9599354449527437,0.06764971428691902,1
66,0.21843577384559754,0.2620172820109471,0
67,0.37313984431820046,0.8060528801248781,0
68,0.7762010623857825,0.4912678175585301,0
69,0.9457565458936412,0.11554322084865543,0
70,0.8554089606909931,0.8189540713287125,0
71,0.4152846891690355,0.12439753429410372,0
72,0.03144610008586979,0.5396406598509503,0
73,0.20521352869782317,0.567597109860197,0
74,0.507931007529375,0.6087255453065332,0
75,0.35510541193570855,0.33293720348599554,0
76,0.49313766029707795,0.23353588924451174,0
77,0.06211430772667381,0.8889832821907478,0
78,0.03373726087622131,0.26987311504749634,0
79,0.4247825561729044,0.8924529035623014,0
80,0.3524522073899876,0.1955399321043576,0
81,0.06066330858028901,0.7158129237023779,0
82,0.6159419745614583,0.5633353452525633,0
83,0.09795189464023502,0.8311198501823888,0
84,0.31452920921222594,0.024889399895183906,0
85,0.9234812205730546,0.6957423369953938,0
86,0.177774231089184,0.35307391241083985,0
87,0.7786205335008565,0.08612850212977918,1
88,0.04739181950990479,0.9349107556424512,0
89,0.7069666928839489,0.8344331337012261,0
90,0.29767973645747914,0.2672735523085201,0
91,0.47842713759441,0.39946411172342666,1
92,0.8537335739676168,0.06633292041967154,0
93,0.28372514377788804,0.6680414831444547,0
94,0.36128237347760095,0.32702586216251206,0
95,0.21468918507052093,0.03401486669887133,1
96,0.053273287327619157,0.8926298873147543,0
97,0.16183577586176112,0.7164794862522545,0
98,0.1130790413519408,0.044465636719750457,1
99,0.9127641269639897,0.29393288110418403,0
100,0.367887221158549,0.7214320140194672,0
101,0.8958776918217679,0.22829415457084457,0
102,0.5794989239287823,0.5244428007515751,0
103,0.31982318036121116,0.5749709081330022,0
104,0.5319111271704338,0.03574812615994627,0
105,0.2534510101500891,0.25829863318972623,0
106,0.7532889576575179,0.39429944466272704,0
107,0.31588195670783337,0.5996974297214994,0
108,0.22028284564141742,0.9682301750993394,1
109,0.44643671680698016,0.5633227976486102,0
110,0.6815757216902354,0.8378582664380742,0
111,0.23233123724242044,0.1403116654342953,0
112,0.7141197766308168,0.2677800334628867,0
113,0.1317428392098755,0.7875931266334683,0
114,0.5959085442673028,0.8415965948587751,0
115,0.13891680395687933,0.3059480822300793,0
116,0.10369044354981727,0.6785400182765662,0
117,0.0569333163543404,0.5616779624739416,0
118,0.7498753281445044,0.3257392190115863,0
119,0.7424983893413221,0.2218283489034677,0
120,0.5193599892567801,0.2565755924110389,0
121,0.4474992808785667,0.7808416897927873,0
122,0.6255256738581856,0.5612459997068703,0
123,0.6489189700286715,0.5567238329139333,0
124,0.4707825231049805,0.8635748206922671,0
125,0.8699444475911595,0.10834419774394533,0
126,0.8893049296031894,0.032672565856710745,0
127,0.024540835072225264,0.7225543260707897,0
128,0.42449790185247593,0.7968851049851777,0
129,0.8765696690940452,0.3675068471134997,0
130,0.34033454062816615,0.06922728068770212,0
131,0.8969116095730699,0.4538156276164097,0
132,0.1906317510006027,0.9653841431243074,0
133,0.006202142957474899,0.19244890635412115,1
134,0.19985452760715405,0.00018091712229484358,1
135,0.8429744564986761,0.4728670697019307,0
136,0.8319118611769686,0.7561757312313102,0
137,0.8937704266996304,0.27018430412647987,0
138,0.6155345742029614,0.8455244859548484,0
139,0.4297716386866167,0.1793675037839737,0
140,0.21851681849567772,0.029521386230483837,0
141,0.002797125618151264,0.9730781115812956,0
142,0.30810327174302177,0.9185034544178743,0
143,0.5332092594895091,0.7114071744103232,0
144,0.3023401526808438,0.5546023222624986,0
145,0.5327534721862969,0.7425068011169825,0
146,0.7200150496773912,0.15077979042465472,0
147,0.31854895545521744,0.8184523398592392,0
148,0.5045938475981568,0.9400885347599655,0
149,0.3114920506337343,0.4603261294013742,0
150,0.2525646134450884,0.7080549530678115,0
151,0.5139320885979746,0.18782520196374075,0
152,0.8322885111836918,0.057415699445458546,1
153,0.3075622924984991,0.17288860093753533,0
154,0.4054853259848702,0.35714067063668975,0
155,0.8571180308846921,0.8855339067586487,0
156,0.43132464231955736,0.4256696673607998,0
157,0.027245354439697222,0.7788661278115642,0
158,0.4389903441203423,0.23416786274687762,0
159,0.0521269754144551,0.36230555614996307,0
160,0.9200230282600214,0.9481885969826684,0
161,0.15829842788395665,0.24101941033991447,0
162,0.8507157361063442,0.1150290084323995,1
163,0.705656445056802,0.6365985918492494,0
164,0.6018100669468162,0.10470646081991708,0
165,0.28028276187726586,0.7181427031937018,0
166,0.8647923349402463,0.2530716554158229,0
167,0.6650603515530089,0.18225477301028004,0
168,0.9573290173642389,0.040473995295298826,0
169,0.7212022494944529,0.8922964707918679,0
170,0.8665932048852651,0.5863161265078313,0
171,0.13827809356836063,0.5807566258858546,0
172,0.20290148260233165,0.81783805976114,0
173,0.26070510915927947,0.8332313822055366,0
174,0.47242604469233873,0.16180640171429317,0
175,0.15582432914098676,0.1715130676922535,0
176,0.2156632319585544,0.2056685937668824,0
177,0.7772502017097047,0.8459157073481586,0
178,0.8137177112979439,0.7654401649482877,0
179,0.19996792152694376,0.28875670669525366,0
180,0.24705591096061286,0.30547350626416914,0
181,0.582083115284588,0.862239156933792,0
182,0.910842427441878,0.3258372604858635,0
183,0.048830516061031615,0.06702601339008019,0
184,0.27353113905882454,0.11754870095496506,0
185,0.41035858147733617,0.7235971692214759,0
186,0.03299928510652261,0.173854599653106,1
187,0.5227100600237373,0.5922612705946634,0
188,0.4043376439640849,0.5092072204805907,0
189,0.5732752883550819,0.6040592634520537,0
190,0.8464409288821381,0.6098914541679,0
191,0.32544267067736754,0.38044400197305095,0
192,0.04818330260624826,0.820373636760364,1
193,0.24714635300112986,0.17891195289661976,0
194,0.733043603504369,0.02867680092750513,0
195,0.08663044798001485,0.6194250874103239,0
196,0.9487987880754952,0.2321280686292776,0
197,0.15916212993197265,0.6456379787202374,0
198,0.4237964175730118,0.8303942409500968,0
199,0.5065874008968743,0.39217718335125695,0
200,0.4326134775345034,0.9816894318203339,0
201,0.7113867544462895,0.5446583387590511,0
202,0.5958296730969445,0.22481190239617677,0
203,0.881079745851125,0.5281352745939432,0
204,0.22166095974694555,0.28606609642474823,0
205,0.07550033646772492,0.33588730553975743,0
206,0.12520616520261296,0.9049617017916046,0
207,0.7852250375443001,0.38850301766063666,0
208,0.447474725817511,0.023509538972548816,0
209,0.9124395917756409,0.16485553521235552,0
210,0.031048153446466498,0.7730847677629289,0
211,0.7485556479721531,0.48827921115865847,0
212,0.9109644101741848,0.9370493876630099,0
213,0.9935949621496035,0.43945188784005407,0
214,0.9481991724326095,0.5549833715807585,0
215,0.5888227367153698,0.2038116702956695,0
216,0.019716453534632916,0.030148160963808346,0
217,0.7303803273067785,0.47894887541313447,0
218,0.9562535796926932,0.26592800983814024,0
219,0.08689744826950285,0.44220165869325834,0
220,0.7545423418497116,0.14093757604014256,0
221,0.48023322787271994,0.40205558759790405,0
222,0.6988058782784747,0.6877675929510663,0
223,0.7756041443558241,0.34227391255005724,0
224,0.0582363963090905,0.01854282089928183,1
225,0.9757145827972311,0.5306665816827881,0
226,0.07925675861342885,0.28952290586879115,0
227,0.0781975451124266,0.7701019880115847,0
228,0.6191715992901258,0.42736187548614624,0
229,0.5284427485741044,0.507300135970784,0
230,0.11372542477671543,0.6005148809545294,0
231,0.4337441922527019,0.2183533151146001,0
232,0.9468788469704601,0.9792447016378686,0
233,0.3671157480950855,0.1936207048077908,0
234,0.6367231544321011,0.18626544977614756,0
235,0.8793470195564975,0.009418962261278252,0
236,0.4244787119248692,0.4890169611006143,0
237,0.20461890521276205,0.15755384318874033,0
238,0.7531737397209267,0.5078020657486547,0
239,0.27640217278564294,0.04405912362010811,0
240,0.4806328639317211,0.8776505098565816,0
241,0.9784275646516585,0.004358792986156601,0
242,0.3644376609710882,0.6892829490233034,0
243,0.18545169726976085,0.3579829506587575,0
244,0.3260621425860565,0.37229106402776513,0
245,0.506685040244473,0.8548124996561606,0
246,0.7931812409068364,0.7839368817695563,0
247,0.8957343285415662,0.8146894646522148,1
248,0.0011852118551907154,0.8423693437089869,0
249,0.27273823551849885,0.22686482600257618,0
250,0.028976493577306695,0.029265150060882483,1
251,0.7628099174312589,0.3424966887530331,0
252,0.8908232805387485,0.13798556763904424,0
253,0.9063858509127266,0.4701794931244758,0
254,0.194369781989972,0.23092726254079887,0
255,0.36017473010035084,0.031133669085360083,0
256,0.5181231407694888,0.1766842787575521,0
257,0.18689151457604158,0.6288698140532812,0
258,0.8152219454411724,0.10186583916873393,0
259,0.212920359223275,0.7757094190895238,0
260,0.08298567376991817,0.9228880066869686,1
261,0.7315744155117093,0.4430465926381152,0
262,0.326811098611241,0.3155815021683094,0
263,0.8523098679226206,0.41279537013063017,0
264,0.019480295072662246,0.003370077488573764,0
265,0.8275705170779314,0.29818456503201873,0
266,0.22668643338726713,0.17999125040674568,0
267,0.8907543551112974,0.4093799058955181,0
268,0.46671915649059226,0.1701870595006323,0
269,0.5576550691879246,0.337980443249973,0
270,0.24847558927057511,0.17091332318104424,0
271,0.5576356310293845,0.7966498748791843,0
272,0.22503515625975934,0.3478003173470875,0
273,0.1660342991793856,0.6585946989546303,0
274,0.40413626764283217,0.6388906783102094,0
275,0.23125278295313856,0.15845157022305068,0
276,0.9422999877476814,0.43703547295915546,0
277,0.6566035999053644,0.0689341267664122,0
278,0.2130854562183362,0.31683113139895536,0
279,0.3362462629853693,0.3900426604890799,0
280,0.8127764768477899,0.2373398357514066,0
281,0.18099360227074213,0.9436322674414587,0
282,0.9658678459875416,0.6681390843302408,0
283,0.05242726619879712,0.918467434103685,0
284,0.8628517534272188,0.3043707426326351,0
285,0.09208074783258413,0.754251778973541,0
286,0.22819136079679658,0.43132795907349986,0
287,0.19053129846007544,0.45562153785621584,0
288,0.4038795357639615,0.40023219016989753,0
289,0.6566263131727932,0.7782920741802413,0
290,0.9702733275418719,0.21424048599069967,0
291,0.9366194286869788,0.38253149598407976,0
292,0.6620262623188817,0.10431210235872779,0
293,0.5248579560576248,0.29465652213668636,0
294,0.12132583127897834,0.4280509156762161,0
295,0.00027972856141933455,0.16702720499546453,1
296,0.5024732505630869,0.8223699552244284,0
297,0.35077604017878505,0.7420216045657312,0
298,0.05276468613196972,0.8373029412657311,0
299,0.8371110358295504,0.925010860560833,0
300,0.9662779318284482,0.5575314099906047,0
301,0.14623350374546606,0.1635488365821678,0
302,0.5234943023270958,0.5514003366899017,0
303,0.5340545613090176,0.8589087952227852,0
304,0.23772747157437335,0.48170872333381676,0
305,0.06964997845896603,0.33523163973676506,0
306,0.16194711345177293,0.27054678308534774,0
307,0.2661617622407195,0.559536101412333,0
308,0.8687475344716218,0.9454296499638256,0
309,0.08939002082071246,0.09758588717818062,0
310,0.3895255221062851,0.4075129640036762,0
311,0.7248289228535719,0.6994610857177157,0
312,0.07291740281815695,0.7436880800111749,0
313,0.31807425461018035,0.34217052415324045,0
314,0.14618531316759764,0.8087179991013479,0
315,0.48994515017774987,0.20055246368592627,0
316,0.604589813525585,0.4686847061044601,0
317,0.7573163192532414,0.1786143782454075,0
318,0.11415662250017367,0.7387615581877454,0
319,0.27550367379691976,0.35570279817159256,0
320,0.5461791075874476,0.036734477801296794,0
321,0.6642740419597755,0.5200680971884507,0
322,0.6968291027015061,0.24912835241878373,0
323,0.7647250007572982,0.1932889962586002,0
324,0.13528914888585686,0.1483566408357917,0
325,0.6721846133762919,0.36685477660033805,0
326,0.6574377708147717,0.5549472032575835,0
327,0.01019986465277567,0.17700929473651217,0
328,0.927691263510988,0.5621857594809494,0
329,0.932270350896947,0.5343155536869325,0
330,0.6439178964597821,0.19134664633659382,0
331,0.036283951830761385,0.3981974977918342,0
332,0.5961531311934646,0.10058847426478512,0
333,0.8707165231251898,0.3568299428571621,0
334,0.7638090260159254,0.014816275900953135,0
335,0.8558002040490443,0.638625423583188,0
336,0.4284269887181458,0.7208919835978174,0
337,0.9352093962000555,0.8086291753425907,0
338,0.8651257118333614,0.23844233392493475,0
339,0.20798861450128725,0.732044893464148,0
340,0.9055214859929114,0.026394824333833666,0
341,0.8313611577198021,0.7498619123343448,0
342,0.20901251887728023,0.39457829400865674,0
343,0.920469416058724,0.15702043541497057,0
344,0.4479277922635241,0.6595124884518051,0
345,0.8838215039413165,0.49729255369950165,0
346,0.023199811611472776,0.33429344694660734,0
347,0.7378306792028594,0.15979504189709215,0
348,0.36823666545552347,0.8708723909819887,0
349,0.6373271019615039,0.8194165901954352,0
350,0.692283103455308,0.5587221632424764,0
351,0.4144808077487012,0.6367294474379714,0
352,0.5234803677135342,0.9786244294347414,0
353,0.33653546330369855,0.5856709730868556,0
354,0.09865114554348398,0.844843960120331,0
355,0.9287538721508417,0.05771861895693997,0
356,0.7458335237716305,0.8078203941480553,0
357,0.40615950607345774,0.2579884513670473,0
358,0.4026122196373194,0.9516205439755747,0
359,0.5335028256360861,0.4896698500745792,0
360,0.38154808601457124,0.3075359941817787,0
361,0.0389866186212392,0.9412238593788758,0
362,0.9863374289802451,0.9889398746501239,0
363,0.25561186572385397,0.34749671628780965,0
364,0.5240780599713597,0.6752993779826408,0
365,0.1619942464864701,0.1867973683000277,0
366,0.6147288331854391,0.12766645314505165,0
367,0.600294132464497,0.9313761806003096,0
368,0.6341465470402395,0.4444355121868553,0
369,0.6484406994764761,0.3842654538140663,0
370,0.4365579604582245,0.46817570674440834,0
371,0.07724775684494889,0.701805407548617,0
372,0.6133325217257978,0.6908151011204228,0
373,0.6436011473666814,0.8446429612494729,0
374,0.3093454033544145,0.17696804131331578,0
375,0.6892722158577839,0.49690720747274364,0
376,0.934255021432992,0.724917088662756,0
377,0.5472360445173452,0.7083737956919636,0
378,0.539581026782521,0.5234840657871341,1
379,0.4666317161981166,0.8553510115387186,0
380,0.08360212492850405,0.7151916917992018,0
381,0.8981672825864098,0.5173288307603926,0
382,0.7572057724099165,0.05386484595474372,0
383,0.5511574712717835,0.8958816961933846,0
384,0.6601384964622545,0.6170956530571123,0
385,0.003724133276162722,0.6020695644972935,0
386,0.3812121846359662,0.7593375960802596,0
387,0.5120842207415641,0.9235052860607325,0
388,0.972942223722731,0.8130800536252536,0
389,0.4184506395726476,0.060156894530950966,0
390,0.8724766397804056,0.5584352041398261,0
391,0.8893439917183178,0.5280082558082084,0
392,0.02129161875429275,0.8407514154275025,0
393,0.2266816971067811,0.9169365272398552,0
394,0.7094144899036516,0.19373622771613863,0
395,0.8667239078751805,0.7051595140357932,0
396,0.2014483071083687,0.6634896699706362,0
397,0.5491357542965787,0.4354852403482514,0
398,0.9632980190750922,0.9445785075177476,0
399,0.127992960879027,0.5896000369629589,0
400,0.8397839862632109,0.20732541927365922,0
401,0.4986085336787375,0.39235874677366445,1
402,0.6539022442675682,0.43436197962810863,0
403,0.4677383585562659,0.8317080711311009,0
404,0.11620544256862797,0.16120416493164624,0
405,0.06676312544307472,0.6454935407188546,0
406,0.6995040417259207,0.6628152737924831,0
407,0.19640001807526797,0.4829810008182758,0
408,0.07801901878133577,0.28496944169025573,0
409,0.2928552534015961,0.6203579925993782,0
410,0.9229000495119869,0.5451381437690157,0
411,0.5742730474116811,0.33929472958098783,0
412,0.04988929751162674,0.8684642902108008,0
413,0.3196838988477241,0.47095844320878855,0
414,0.7710235445362692,0.2992611882552487,0
415,0.5645703309906507,0.714317850269955,0
416,0.3512308711509887,0.7640583531914598,0
417,0.44686295493568073,0.5761500525375929,0
418,0.29285332467827585,0.22386914032938832,0
419,0.6440675529152438,0.6882739728688232,0
420,0.8678896160150091,0.29665768796314873,0
421,0.9981570843815333,0.47008392617106987,0
422,0.3900429880275226,0.5327465852750928,0
423,0.7388253145154996,0.5105571731195712,0
424,0.2511491009556356,0.4014657932828861,0
425,0.008910957803112796,0.1776107073639155,0
426,0.23428218256776312,0.7887955925535611,0
427,0.8798180298530516,0.11949389134383259,1
428,0.06942369539231152,0.27126354212101456,0
429,0.2147225347117908,0.0644395688166034,1
430,0.6080039699522264,0.5171069980616821,0
431,0.19500220833386694,0.5512510876716405,0
432,0.49219422798080625,0.8921086646574992,0
433,0.9163532900056677,0.6251300776315548,0
434,0.6378329586334529,0.06869084128884628,0
435,0.758470082836411,0.5365726283294301,0
436,0.4900006418509475,0.6454730610017105,0
437,0.42481730677277973,0.6854451124880847,0
438,0.05778411229210201,0.653585226923431,0
439,0.9251319206622847,0.1285798531477622,0
440,0.9003564932547836,0.17360762193767343,1
441,0.3334972352770862,0.8232457559791257,0
442,0.37985967564517453,0.9949838768507144,0
443,0.11898980387699631,0.02450017320724862,1
444,0.643998313461468,0.49030344059834874,0
445,0.2930201946121158,0.22120701794896613,0
446,0.18170737820051808,0.21176620084793973,0
447,0.3952713869756158,0.4819621079185199,0
448,0.8917428315643623,0.6198178599597535,0
449,0.5611617013563421,0.20877582390809224,0
450,0.2806455150093651,0.37965430277735523,0
451,0.07581206669949125,0.010220603104524772,0
452,0.18737409169288322,0.1616570334065266,0
453,0.8240371314584217,0.7609212806742445,0
454,0.425498278095226,0.5992412608713141,0
455,0.8036252510641472,0.07088987204182318,1
456,0.6849412487200086,0.6811461742548215,0
457,0.2750709144572975,0.5350710662106392,0
458,0.0615040160463457,0.6241839276747082,0
459,0.37784031197561674,0.5502660973282546,0
460,0.676737220481567,0.09376861033672457,0
461,0.8663498562851327,0.17596943362801576,0
462,0.3677877618462311,0.40980664744603845,0
463,0.6598991665257002,0.5434939571994197,0
464,0.6781859789399888,0.7713471021324131,0
465,0.008359388516588018,0.6500282913878043,0
466,0.15395432755563987,0.27587967642953226,0
467,0.029019846020421403,0.833766436813241,0
468,0.9951405828323739,0.031490854649661615,0
469,0.30691288677196327,0.9695394365480265,0
470,0.3594975537970525,0.24428103712863047,0
471,0.024551351111699038,0.7244251152323409,0
472,0.38991950978269574,0.17350990905537111,0
473,0.4206450334192189,0.2954593314440962,0
474,0.2545145772275438,0.20103078255977092,0
475,0.07629596038728081,0.45792367436093195,0
476,0.1746524742272587,0.07426325039526405,0
477,0.7003860034072394,0.8049060215706355,0
478,0.8282828780482523,0.31376176371976305,0
479,0.15334957247251713,0.6899675371739442,0
480,0.7698963116471113,0.8027237061696543,0
481,0.18544299969526568,0.6349688835131797,0
482,0.3685041863026961,0.5285484439987103,0
483,0.6677540256444846,0.4562139055762966,0
484,0.05409821381829327,0.37861722889994376,0
485,0.5041044572709209,0.6472426527415771,0
486,0.862620774126711,0.19789521640987273,0
487,0.13058239990209874,0.9339734936266894,0
488,0.19859156179879123,0.8673087129125586,0
489,0.8460290745023035,0.4954301948021326,0
490,0.6542031144462588,0.36764457527539407,0
491,0.09696733876832841,0.20772265118190159,0
492,0.9353543537621593,0.4503470713368821,0
493,0.8779229370640784,0.821891215974125,0
494,0.4194254554807729,0.710941858405657,0
